popularity,budget,revenue,title,cast,director,keywords,runtime,genres,production_companies,month,vote_count,vote_average,year
2.755051,70000000,442824138,The Bourne Ultimatum,Matt Damon|Julia Stiles|David Strathairn|Scott Glenn|Paddy Considine,Paul Greengrass,paris|corruption|madrid|assassin|based on novel,115,Action|Drama|Mystery|Thriller,Universal Pictures|The Kennedy/Marshall Company|Ludlum Entertainment|Motion Picture BETA Produktionsgesellschaft|Bourne Again,8,2051,7.2,2007
2.730114,25000000,171600000,No Country for Old Men,Tommy Lee Jones|Javier Bardem|Josh Brolin|Woody Harrelson|Kelly Macdonald,Joel Coen|Ethan Coen,texas|drug traffic|hitman|united statesâ€“mexico barrier|suspense,122,Crime|Drama|Thriller,Miramax Films|Scott Rudin Productions|Paramount Vantage|Mike Zoss Productions,11,1706,7.6,2007
2.692916,150000000,585349010,I Am Legend,Will Smith|Alice Braga|Charlie Tahan|Salli Richardson-Whitfield|Willow Smith,Francis Lawrence,saving the world|lost civilisation|post-apocalyptic|dystopia|matter of life and death,101,Drama|Horror|Action|Thriller|Science Fiction,Village Roadshow Pictures|Original Film|Weed Road Pictures|Warner Bros.|Heyday Films,12,3013,6.8,2007
2.523173,130000000,457363168,National Treasure: Book of Secrets,Nicolas Cage|Jon Voight|Harvey Keitel|Ed Harris|Diane Kruger,Jon Turteltaub,paris|london|assassination|mount rushmore national memorial|riddle,124,Action|Adventure|Mystery|Thriller,Jerry Bruckheimer Films|Saturn Films|Walt Disney|Junction Entertainment|Sparkler Entertainment,12,1121,6.0,2007
2.520912,258000000,890871626,Spider-Man 3,Tobey Maguire|Kirsten Dunst|James Franco|Thomas Haden Church|Topher Grace,Sam Raimi,dual identity|amnesia|sandstorm|love of one's life|forgiveness,139,Fantasy|Action|Adventure,Columbia Pictures|Laura Ziskin Productions|Marvel Enterprises,5,2083,5.8,2007
2.510571,18000000,57096190,The Mist,Thomas Jane|Marcia Gay Harden|Laurie Holden|Toby Jones|Jeffrey DeMunn,Frank Darabont,father-son relationship|monster|supermarket|fight|artist,126,Science Fiction|Horror|Thriller,Darkwoods Productions|Dimension Films,11,714,6.6,2007
2.489611,70000000,135560026,Stardust,Claire Danes|Charlie Cox|Michelle Pfeiffer|Robert De Niro|Sienna Miller,Matthew Vaughn,witch|based on novel|new love|prince|beauty,127,Adventure|Fantasy|Romance|Family,Paramount Pictures|Ingenious Film Partners|Di Bonaventura Pictures|Marv Films|Vaughn Productions,8,684,7.0,2007
2.400727,25000000,25037897,Death Proof,Kurt Russell|ZoÃ« Bell|Rosario Dawson|Vanessa Ferlito|Sydney Tamiia Poitier,Quentin Tarantino,women|disc jockey|sports car|bar|ladykiller,113,Action|Thriller,The Weinstein Company|Dimension Films|Troublemaker Studios|Rodriguez International Pictures,5,720,6.7,2007
2.227384,110000000,383531464,Live Free or Die Hard,Bruce Willis|Justin Long|Timothy Olyphant|Cliff Curtis|Maggie Q,Len Wiseman,usa|washington d.c.|helicopter|hostage|fbi,128,Action|Thriller,Ingenious Film Partners|Twentieth Century Fox Film Corporation|Dune Entertainment|Cheyenne Enterprises|Wintergreen Productions,6,1393,6.3,2007
2.213223,140000000,258022233,Rush Hour 3,Chris Tucker|Jackie Chan|Hiroyuki Sanada|Max von Sydow|Yvan Attal,Brett Ratner,ambassador,91,Action|Comedy|Crime|Thriller,New Line Cinema,8,479,6.2,2007
2.194526,15000000,56255142,Into the Wild,Emile Hirsch|Marcia Gay Harden|William Hurt|Jena Malone|Brian H. Dierker,Sean Penn,male nudity|parents kids relationship|camping|cutting the cord|self-discovery,148,Adventure|Drama,Paramount Vantage|River Road Entertainment|Art Linson Productions|Into the Wild,9,1768,7.7,2007
2.191408,65000000,422610419,300,Gerard Butler|Lena Headey|Dominic West|David Wenham|Vincent Regan,Zack Snyder,evisceration|javelin|shield|army|fall from height,117,Action|Adventure|War,Virtual Studios|Legendary Pictures|Hollywood Gang Productions|Atmosphere Entertainment MM|Warner Bros.,3,3428,7.0,2007
2.148427,110000000,228738393,Ghost Rider,Nicolas Cage|Eva Mendes|Wes Bentley|Donal Logue|Sam Elliott,Mark Steven Johnson,mephisto|religion and supernatural|dying and death|devil's son|ghost world,114,Thriller|Action|Fantasy|Horror,Columbia Pictures Corporation|Relativity Media|Michael De Luca Productions|Marvel Enterprises|Crystal Sky Pictures,2,986,5.2,2007
2.148164,7500000,231411584,Juno,Ellen Page|Michael Cera|Jennifer Garner|Jason Bateman|Allison Janney,Jason Reitman,sexuality|becoming an adult|puberty|first time|oscar award,96,Comedy|Drama|Romance,Fox Searchlight Pictures|Mandate Pictures,12,1329,6.9,2007
2.089502,60000000,137587063,Bridge to Terabithia,Josh Hutcherson|AnnaSophia Robb|Zooey Deschanel|Kate Butler|Bailee Madison,GÃ¡bor CsupÃ³,imagination|creek|clubhouse|reality vs fantasy|outsider,96,Adventure|Drama|Family,Walden Media|Hal Lieberman Company|Lauren Levine Productions Inc.,2,564,6.9,2007
2.082325,61000000,95696996,Shooter,Mark Wahlberg|Michael PeÃ±a|Danny Glover|Kate Mara|Elias Koteas,Antoine Fuqua,corruption|sniper|senator|conspiracy of murder|childlessness,124,Action|Drama|Mystery|Thriller|Crime,Paramount Pictures|Di Bonaventura Pictures|Grosvenor Park Impact Productions,3,937,6.9,2007
2.0663970000000003,30000000,129266061,Atonement,Keira Knightley|James McAvoy|Romola Garai|Saoirse Ronan|Brenda Blethyn,Joe Wright,based on novel|sister sister relationship|flirt|loss of sister|new love,123,Drama|Romance,Universal Pictures|Studio Canal|Relativity Media|Working Title Films,8,590,7.2,2007
2.04262,25000000,76181545,There Will Be Blood,Daniel Day-Lewis|Paul Dano|Dillon Freasier|CiarÃ¡n Hinds|Kevin J. O'Connor,Paul Thomas Anderson,brother brother relationship|deaf-mute|american dream|fanatic|pipeline,158,Drama,Miramax Films|Ghoulardi Film Company|Paramount Vantage,12,830,7.8,2007
1.946073,100000000,266465037,American Gangster,Denzel Washington|Russell Crowe|Chiwetel Ejiofor|Josh Brolin|Lymari Nadal,Ridley Scott,underdog|black people|drug traffic|drug smuggle|society,157,Drama|Crime,Imagine Entertainment|Universal Pictures|Scott Free Productions|Relativity Media|Film Rites,11,966,7.3,2007
1.901256,0,80573774,Hot Fuzz,Simon Pegg|Nick Frost|Timothy Dalton|Jim Broadbent|Paddy Considine,Edgar Wright,village|arrest|police|partner|murder,121,Crime|Action|Comedy,Big Talk Productions|StudioCanal|GAGA|Working Title Films,2,1329,7.2,2007
1.862295,160000000,798958165,Shrek the Third,Mike Myers|Eddie Murphy|Cameron Diaz|Julie Andrews|Antonio Banderas,Chris Miller|Raman Hui,ambush|sadness|stage|liberation of prisoners|island,93,Fantasy|Adventure|Animation|Comedy|Family,DreamWorks Animation,5,1277,5.8,2007
1.846602,50000000,152000000,Sweeney Todd: The Demon Barber of Fleet Street,Johnny Depp|Helena Bonham Carter|Alan Rickman|Timothy Spall|Sacha Baron Cohen,Tim Burton,confession|corset|asylum|razor|villain,116,Drama|Horror|Music,"Warner Bros.|DreamWorks Pictures|Tim Burton Productions|Zanuck Company, The|Parkes+MacDonald Image Nation",12,971,6.8,2007
1.7767130000000002,20000000,169860655,Superbad,Jonah Hill|Michael Cera|Christopher Mintz-Plasse|Bill Hader|Seth Rogen,Greg Mottola,becoming an adult|high school|young people|one night,113,Comedy,Columbia Pictures|Apatow Productions,8,1325,7.0,2007
1.748315,60000000,361366633,Alvin and the Chipmunks,Jason Lee|David Cross|Cameron Richardson|Jane Lynch|Justin Long,Tim Hill,pop|pop star|record producer|surprise|approach,92,Comedy|Music|Family|Fantasy|Animation,Dune Entertainment|Regency Enterprises|Fox 2000 Pictures|Bagdasarian Productions,12,704,5.6,2007
1.713611,150000000,287594577,Bee Movie,Jerry Seinfeld|RenÃ©e Zellweger|Matthew Broderick|Patrick Warburton|John Goodman,Steve Hickner|Simon J. Smith,factory worker|tennis|flower|florist|flower shop,91,Family|Animation|Adventure|Comedy,Pacific Data Images (PDI)|DreamWorks Animation|Columbus 81 Productions,10,723,5.6,2007
1.672137,150000000,169332978,Meet the Robinsons,Tom Selleck|Laurie Metcalf|Angela Bassett|Nicole Sullivan|Harland Williams,Stephen J. Anderson,saving the world|tyrannosaurus rex|adoption|future|time travel,95,Animation|Comedy|Family,Walt Disney Pictures|Walt Disney Animation Studios,3,488,6.7,2007
1.64701699999999,30000000,156835339,P.S. I Love You,Hilary Swank|Gerard Butler|Lisa Kudrow|Harry Connick Jr.|Gina Gershon,Richard LaGravenese,job-hopping|irland|shoe seller|letter|dying and death,126,Drama|Romance,Wendy Finerman Productions|Alcon Entertainment|Grosvenor Park Productions,11,639,7.0,2007
1.640237,30000000,219076518,Knocked Up,Seth Rogen|Katherine Heigl|Leslie Mann|Paul Rudd|Jason Segel,Judd Apatow,alcohol|one-night stand|bed|pregnancy and birth|condom,129,Comedy|Romance|Drama,Universal Pictures|Apatow Productions,6,746,6.0,2007
1.591827,30000000,77566815,The Number 23,Jim Carrey|Virginia Madsen|Logan Lerman|Danny Huston|Lynn Collins,Joel Schumacher,suicide|based on novel|hotel room|obsession|sadomasochism,101,Thriller|Drama|Mystery,New Line Cinema|Contrafilm|Firm Films,2,569,6.2,2007
1.588462,0,0,Planet Terror,Rose McGowan|Naveen Andrews|Michael Biehn|Jeff Fahey|Josh Brolin,Robert Rodriguez,loss of child|military base|gas|grindhouse|splatter,105,Horror|Action|Thriller,Dimension Films,4,631,6.3,2007
1.552842,130000000,289047763,4: Rise of the Silver Surfer,Ioan Gruffudd|Jessica Alba|Chris Evans|Michael Chiklis|Julian McMahon,Tim Story,fire|helicopter|surfboard|mask|satellite,92,Adventure|Fantasy|Action|Thriller,Ingenious Film Partners|Twentieth Century Fox Film Corporation|1492 Pictures|Dune Entertainment|Constantin Film Produktion,6,1611,5.4,2007
1.488671,85000000,340487652,Enchanted,Patrick Dempsey|Amy Adams|James Marsden|Timothy Spall|Rachel Covey,Kevin Lima,queen|fairy tale|musical|princess|portal,107,Comedy|Family|Fantasy|Romance,Walt Disney Pictures|Josephson Entertainment|Andalasia Productions|Right Coast Productions,11,726,6.6,2007
1.4645549999999898,65000000,84785914,Zodiac,Jake Gyllenhaal|Robert Downey Jr.|Mark Ruffalo|Anthony Edwards|Brian Cox,David Fincher,california|san francisco|killing|journalist|newspaper,157,Crime|Drama|Mystery|Thriller,Paramount Pictures|Warner Bros.|Phoenix Pictures,3,1042,7.1,2007
1.433511,0,0,Drive Thru,Leighton Meester|Nicholas D'Agosto|Melora Hardin|Lola Glaudini|Larry Joe Campbell,Brendan Cowles|Shane Kuhn,fast food restaurant|clown|masked killer|slasher|meat cleaver,83,Comedy|Horror,Lions Gate Films,5,14,4.8,2007
1.41435,85000000,311312624,Ocean's Thirteen,George Clooney|Brad Pitt|Matt Damon|Al Pacino|Bernie Mac,Steven Soderbergh,casino|thief|revenge|heist|las vegas nevada,122,Crime|Thriller,Village Roadshow Pictures|Section Eight|Jerry Weintraub Productions|Warner Bros.,6,1371,6.4,2007
1.3909049999999898,34000000,95608995,TMNT,Chris Evans|Sarah Michelle Gellar|Mako|Kevin Smith|Patrick Stewart,Kevin Munroe,new york|brother brother relationship|journalist|martial arts|crime fighter,90,Comedy|Adventure|Fantasy|Action|Science Fiction,The Weinstein Company|Imagi Animation Studios|Warner Bros.|Mirage Studios|Imagi Production,3,214,6.0,2007
1.380432,75000000,527068851,The Simpsons Movie,Dan Castellaneta|Julie Kavner|Nancy Cartwright|Yeardley Smith|Hank Azaria,David Silverman,father-son relationship|lake|springfield|the simpsons|duff beer,87,Animation|Comedy|Family,Gracie Films|Twentieth Century Fox Film Corporation,7,1258,6.9,2007
1.3747,75000000,119000410,Charlie Wilson's War,Tom Hanks|Philip Seymour Hoffman|Julia Roberts|Amy Adams|Om Puri,Mike Nichols,washington d.c.|alcohol|cia|helicopter|refugee camp,102,Comedy|Drama|History,Universal Pictures|Participant Productions|Playtone Production,12,187,6.3,2007
1.368087,15000000,64238440,28 Weeks Later,Imogen Poots|Robert Carlyle|Rose Byrne|Jeremy Renner|Harold Perrineau,Juan Carlos Fresnadillo,london|loss of mother|loss of family|mutant|pest,100,Horror|Thriller|Science Fiction,DNA Films|Figment Films|Sociedad General de Cine S.A.|UK Film Council|Fox Atomic,4,702,6.3,2007
1.352489,70000000,86658558,The Kingdom,Jamie Foxx|Jennifer Garner|Chris Cooper|Jason Bateman|Ali Suliman,Peter Berg,assassination|assassin|terrorist|explosive|fbi,110,Thriller|Action|Drama,Universal Pictures|Forward Pass|Relativity Media|FilmWorks|MDBF Zweite Filmgesellschaft,8,307,6.4,2007
1.323511,40000000,41797066,Aliens vs Predator: Requiem,Steven Pasquale|Reiko Aylesworth|John Ortiz|Ariel Gade|Sam Trammell,Colin Strause|Greg Strause,predator|national guard|hybrid|alien|morgue,94,Fantasy|Action|Science Fiction|Thriller|Horror,Twentieth Century Fox Film Corporation|Dune Entertainment|Davis Entertainment|Brandywine Productions,12,423,4.9,2007
1.318019,50000000,32017803,Sunshine,Cillian Murphy|Rose Byrne|Chris Evans|Michelle Yeoh|Cliff Curtis,Danny Boyle,saving the world|bomb|sun|space marine|sunlight,107,Science Fiction|Thriller,DNA Films|Ingenious Film Partners|UK Film Council|Moving Picture Company (MPC),4,654,6.8,2007
1.31484,25000000,229736344,Mr. Bean's Holiday,Rowan Atkinson|Max Baldry|Emma de Caunes|Willem Dafoe|Karel Roden,Steve Bendelack,holiday|france|film director|chaos|clumsy fellow,90,Family|Comedy,Tiger Aspect Productions|Working Title Films,3,368,6.1,2007
1.285301,30000000,75505973,30 Days of Night,Josh Hartnett|Melissa George|Ben Foster|Danny Huston|Mark Boone Junior,David Slade,sunrise|winter|vampire|marriage crisis|alaska,113,Horror|Thriller,Columbia Pictures|Dark Horse Entertainment|Ghost House Pictures|HorrorFlix,10,382,6.1,2007
1.269498,180000000,372234864,The Golden Compass,Nicole Kidman|Daniel Craig|Dakota Blue Richards|Eva Green|Sam Elliott,Chris Weitz,england|compass|experiment|lordship|uncle,113,Adventure|Fantasy,New Line Cinema|Ingenious Film Partners|Depth of Field|Scholastic Productions,12,740,5.7,2007
1.254438,160000,20710513,Once,Glen Hansard|MarkÃ©ta IrglovÃ¡|Hugh Walsh|Gerard Hendrick|Alaistair Foley,John Carney,rock and roll|pop|irland|music style|love of one's life,85,Drama|Music|Romance,Summit Entertainment|Samson Films|RTE,3,305,7.3,2007
1.219374,0,39000000,Fracture,Anthony Hopkins|Ryan Gosling|David Strathairn|Embeth Davidtz|Billy Burke,Gregory Hoblit,perfect crime|planned murder|prosecution|suspect|crime,113,Thriller,New Line Cinema|Castle Rock Entertainment|Weinstock Productions|M7 Filmproduktion,4,458,7.1,2007
1.210966,30000000,16930884,88 Minutes,Al Pacino|Alicia Witt|Leelee Sobieski|Amy Brenneman|William Forsythe,Jon Avnet,fbi|professor|ladies' man|medical examiner|serial killer,108,Crime|Mystery|Thriller,TriStar Pictures|Nu Image Entertainment|Brightlight Pictures,2,164,5.6,2007
1.196636,70000000,69766619,The Brave One,Jodie Foster|Terrence Howard|Nicky Katt|Naveen Andrews|Mary Steenburgen,Neil Jordan,metropolis|bravery|urban life,122,Crime|Drama|Thriller,Village Roadshow Pictures|Silver Pictures|Warner Bros.,9,115,6.3,2007
1.180341,20000000,117760134,Disturbia,Shia LaBeouf|Sarah Roemer|Carrie-Anne Moss|David Morse|Aaron Yoo,D.J. Caruso,young people|kidnapping and murder,105,Thriller|Drama|Mystery,"Paramount Pictures|DreamWorks SKG|Cold Spring Pictures|Montecito Picture Company, The",4,549,6.6,2007
1.156092,35000000,63215872,Lions for Lambs,Robert Redford|Meryl Streep|Tom Cruise|Michael PeÃ±a|Andrew Garfield,Robert Redford,journalist|terrorist|war against terror|externally controlled action|manipulation,92,Action|Adventure|Drama|History,Cruise/Wagner Productions|United Artists|Wildwood Enterprises|Andell Entertainment|Metro-Goldwyn-Mayer (MGM),10,119,5.7,2007
1.150389,55000000,70016220,3:10 to Yuma,Russell Crowe|Christian Bale|Logan Lerman|Dallas Roberts|Peter Fonda,James Mangold,saloon|hero|liberation of prisoners|transport of prisoners|wilderness,122,Western,Tree Line Films|Lionsgate|Relativity Media|Yuma,9,762,6.8,2007
1.145815,25000000,66122026,August Rush,Freddie Highmore|Keri Russell|Jonathan Rhys Meyers|Terrence Howard|Robin Williams,Kirsten Sheridan,date|loss of son|love at first sight|child labour|guitar,114,Drama,Warner Bros.|CJ Entertainment|Southpaw Entertainment,11,495,6.9,2007
1.13351,25000000,40452643,War,Jet Li|Jason Statham|John Lone|Devon Aoki|Luis GuzmÃ¡n,Philip G. Atwell,fbi|revenge|fbi agent,103,Action|Thriller|Crime,Mosaic Media Group|Current Entertainment|Lionsgate|Fierce Entertainment|Province of British Columbia Production Services Tax Credit,8,251,5.9,2007
1.120442,15000,193355800,Paranormal Activity,Katie Featherston|Micah Sloat|Mark Fredrichs|Amber Armstrong|Ashley Palmer,Oren Peli,haunting|psychic|entity|demonic possession|found footage,86,Horror|Mystery,Blumhouse Productions|Solana Films,9,714,6.1,2007
1.109374,175000000,173000000,Evan Almighty,Steve Carell|Lauren Graham|John Goodman|Jimmy Bennett|John Michael Higgins,Tom Shadyac,father-son relationship|daily life|married couple|support|arche noah,96,Fantasy|Comedy|Family,Columbia Pictures|Universal Pictures|Spyglass Entertainment|Shady Acres Entertainment|Original Film,6,683,5.2,2007
1.09781,85000000,186072214,I Now Pronounce You Chuck & Larry,Adam Sandler|Kevin James|Jessica Biel|Dan Aykroyd|Ving Rhames,Dennis Dugan,coming out|firemen|singles|pretend relationship,115,Comedy|Romance,Universal Pictures|Happy Madison Productions,7,368,5.9,2007
1.068126,70000000,18211013,Next,Nicolas Cage|Julianne Moore|Jessica Biel|Thomas Kretschmann|Tory Kittles,Lee Tamahori,fortune teller|duringcreditsstinger,96,Action|Science Fiction|Thriller,Paramount Pictures|Virtual Studios|Revolution Studios|Saturn Films|Broken Road Productions,4,499,5.9,2007
1.0592290000000002,8000000,0,Cinderella III: A Twist in Time,Jennifer Hale|Susanne Blakeslee|Tress MacNeille|Christopher Daniel Barnes|Andre Stojka,Frank Nissen,musical,70,Animation|Romance|Family|Fantasy,DisneyToon Studios,2,143,6.0,2007
1.052831,20000000,84146832,Premonition,Sandra Bullock|Julian McMahon|Courtney Taylor Burness|Nia Long|Shyann McClure,Mennan Yapo,deja vu|dying and death|time travel|loss of husband|car crash,110,Fantasy|Drama|Mystery,TriStar Pictures|Hyde Park Films|Offspring Entertainment,2,213,5.9,2007
1.052272,0,33231264,Breach,Chris Cooper|Ryan Phillippe|Laura Linney|Dennis Haysbert|Caroline Dhavernas,Billy Ray,spy|loyalty|headquarter|blow the cover|girlfriend,110,Drama|Thriller|Crime|History,Universal Pictures|Sidney Kimmel Entertainment|Intermedia Films|Outlaw Productions,2,75,5.9,2007
1.049862,10000000,139352633,Saw IV,Tobin Bell|Scott Patterson|Costas Mandylor|Betsy Russell|Lyriq Bent,Darren Lynn Bousman,ice|victim|pain|games|psychopath,93,Horror|Thriller|Crime,Lions Gate Films|Twisted Pictures,10,469,5.8,2007
1.031011,100000000,97838349,Fred Claus,Vince Vaughn|Paul Giamatti|John Michael Higgins|Miranda Richardson|Rachel Weisz,David Dobkin,holiday|brother brother relationship|elves|santa claus|sleigh,116,Action|Comedy|Drama,Silver Pictures|Warner Bros.|Jessie Nelson Productions|David Dobkin Productions,11,115,5.5,2007
1.02603,0,0,Are We Done Yet?,John C. McGinley|Ice Cube|Nia Long|Aleisha Allen|Philip Bolden,Steve Carr,house|moving in|renovation,92,Comedy|Family|Drama,Revolution Studios|Cube Vision|RKO Pictures|Revolution Dream Productions,4,90,5.2,2007
1.019152,50000000,90450008,Hairspray,John Travolta|Michelle Pfeiffer|Christopher Walken|Amanda Bynes|James Marsden,Adam Shankman,races|dream|dance|television|tv show,117,Comedy|Music|Romance,New Line Cinema,7,395,6.4,2007
1.017441,15000000,0,The Hills Have Eyes II,Michael Bailey Smith|Archie Kao|Jay Acovone|Jeff Kober|Philip Pavel,Martin Weisz,new mexico|mutant|assault|survival,89,Horror|Thriller,Dune Entertainment|Craven-Maddalena Films|Fox Atomic,3,178,5.1,2007
0.996329,0,7000000,High School Musical 2,Zac Efron|Vanessa Hudgens|Ashley Tisdale|Lucas Grabeel|Corbin Bleu,Kenny Ortega,musical|music|summer|teenager|summer job,104,Comedy|Drama|Family|Music,Disney Channel,8,448,6.0,2007
0.993908,39000000,26820641,Shoot 'Em Up,Clive Owen|Monica Bellucci|Paul Giamatti|Stephen McHattie|Greg Bryk,Michael Davis,prostitute|baby|new love|hero|ball,86,Action|Thriller|Comedy|Crime,New Line Cinema|Angry Films,7,322,6.2,2007
0.992072,51500000,55112356,Eastern Promises,Naomi Watts|Viggo Mortensen|Vincent Cassel|Armin Mueller-Stahl|SinÃ©ad Cusack,David Cronenberg,london|father-son relationship|prostitute|tradition|refugee,100,Thriller|Crime|Mystery,BBC Films|Serendipity Point Films|TÃ©lÃ©film Canada|Astral Media|Scion Films,9,423,7.0,2007
